tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stages,jpg_url,favorite_count,retweet_count,source,url,dog_breed
841077006473256960,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,Dawn,None,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,21272,4872,Twitter for iPhone,https://t.co/XKJrmO4fAQ,Brittany_spaniel
840696689258311684,2017-03-11 22:51:24,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,10.0,None,None,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,11425,888,Twitter for iPhone,https://t.co/2gclc1MNr7,None
840632337062862849,2017-03-11 18:35:42,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,Maddie,None,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,8389,1615,Twitter for iPhone,https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o,golden_retriever
840370681858686976,2017-03-11 01:15:58,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,10.0,None,None,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,15280,4168,Twitter for iPhone,https://t.co/76iL7JUQdG,None
840268004936019968,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,Monty,None,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,17813,5195,Twitter for iPhone,https://t.co/8Wsr6b4RjE,Chesapeake_Bay_retriever
839990271299457024,2017-03-10 00:04:21,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,Sojourner,None,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,12482,2060,Twitter for iPhone,https://t.co/r7W1NbkOtr,Staffordshire_bullterrier
839549326359670784,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Winston,None,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,25484,7035,Twitter for iPhone,https://t.co/GuxEXTdnMu,Norwich_terrier
839239871831150596,2017-03-07 22:22:32,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,Odie,None,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,25123,5909,Twitter for iPhone,https://t.co/JEXB9RwBmm,Leonberg
838921590096166913,2017-03-07 01:17:48,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,Arlo,None,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,10372,1851,Twitter for iPhone,https://t.co/oXVu9pNZZv,Border_terrier
838561493054533637,2017-03-06 01:26:54,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,Walter,None,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,10207,1229,Twitter for iPhone,https://t.co/0av1PEehFI,kelpie
838476387338051585,2017-03-05 19:48:43,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,Stanley,None,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,20883,4327,Twitter for iPhone,https://t.co/51FXNuouHI,Great_Pyrenees
838083903487373313,2017-03-04 17:49:08,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,Daisy,None,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,16395,2828,Twitter for iPhone,https://t.co/meUc8jufAO,chow
837820167694528512,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,None,Pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,31711,7126,Twitter for iPhone,https://t.co/ORiK6jlgdH,golden_retriever
837482249356513284,2017-03-03 01:58:22,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,Waffles,None,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,3589,405,Twitter for iPhone,https://t.co/Z3LAaV2pKz,None
837471256429613056,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,Vincent,None,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,11943,2057,Twitter for iPhone,https://t.co/u51tzXSVi3,Norwegian_elkhound
837110210464448512,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,Clark,Pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,15020,2172,Twitter for iPhone,https://t.co/7pUjwe8X6B,Siberian_husky
836989968035819520,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,Mookie,None,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,11901,2107,Twitter for iPhone,https://t.co/beWUzGVKRM,toy_poodle
836753516572119041,2017-03-01 01:42:39,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,Meera,Doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,18043,4246,Twitter for iPhone,https://t.co/GZmNEdyoJY,schipperke
836677758902222849,2017-02-28 20:41:37,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10.0,Oliver,None,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,11790,2018,Twitter for iPhone,https://t.co/fGAPAsxjKs,None
836380477523124226,2017-02-28 01:00:19,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,Ava,Pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,13865,2744,Twitter for iPhone,https://t.co/W4KffrdX3Q,None
836260088725786625,2017-02-27 17:01:56,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,Lucy,None,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,19873,3966,Twitter for iPhone,https://t.co/gA2GECjiQD,borzoi
836001077879255040,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,None,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,17806,3872,Twitter for iPhone,https://t.co/uRdKlFArQE,Samoyed
835574547218894849,2017-02-25 19:37:50,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,Eli,None,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,16583,3284,Twitter for iPhone,https://t.co/cVQEnUQd8q,Staffordshire_bullterrier
835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,Ash,None,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,15384,2733,Twitter for iPhone,https://t.co/1U0z6r5LSO,Rottweiler
835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,Lola,None,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,7198,1537,Twitter for iPhone,https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU,Chesapeake_Bay_retriever
835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,None,None,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,24487,5282,Twitter for iPhone,https://t.co/8fX2VkExnL,Border_collie
835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,None,None,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,20859,2753,Twitter for iPhone,https://t.co/YbEJPkg4Ag,None
834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,Tucker,None,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,10059,1485,Twitter for iPhone,https://t.co/jTe7Y6P0HK,soft-coated_wheaten_terrier
834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,Tobi,None,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,20138,5097,Twitter for iPhone,https://t.co/3FIqvumEXE,Border_terrier
834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,None,Doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,12757,2304,Twitter for iPhone,https://t.co/UtEVnQ1ZPg,golden_retriever
834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Chester,None,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,9001,1543,Twitter for iPhone,https://t.co/8ZOZS2FSJe,Rhodesian_ridgeback
834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,Wilson,None,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,19173,4312,Twitter for iPhone,https://t.co/FaeinVjzTZ,golden_retriever
834167344700198914,2017-02-21 22:26:07,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,Sunshine,None,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,14788,3351,Twitter for iPhone,https://t.co/o3bhLguymB,None
834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lipton,None,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,12188,2036,Twitter for iPhone,https://t.co/5KmXPIGgAG,Labrador_retriever
833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,None,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,12570,2199,Twitter for iPhone,https://t.co/HDloTYilWZ,kuvasz
833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Charlie,None,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,17011,3479,Twitter for iPhone,https://t.co/WTzhtfevKY,Chihuahua
833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Bronte,None,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,19606,2989,Twitter for iPhone,https://t.co/w1MQWO2PET,West_Highland_white_terrier
833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,None,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,13946,1879,Twitter for iPhone,https://t.co/YGeSpyN8Gu,golden_retriever
833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,Pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,18912,4427,Twitter for iPhone,https://t.co/zD97KYFaFa,Cardigan
832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,Doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,12382,2004,Twitter for iPhone,https://t.co/QX1h0oqMz0,boxer
832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,None,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,15788,3311,Twitter for iPhone,https://t.co/On7muWnWSQ,Cardigan
832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,None,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,14837,2551,Twitter for iPhone,https://t.co/Y4DZx2UWsr,Eskimo_dog
832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,None,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,11202,2034,Twitter for iPhone,https://t.co/nqAJGCHKEt,Pekinese
832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,None,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,16020,2908,Twitter for iPhone,https://t.co/Dhdx5HnQ4d,kelpie
832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,Doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,10607,2137,Twitter for iPhone,https://t.co/SHAb1wHjMz,Pembroke
832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,Doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,16699,4286,Twitter for iPhone,https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M,whippet
831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,Doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,22391,5638,Twitter for iPhone,https://t.co/k9bzgyVdUT,Pomeranian
831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,None,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,25734,5947,Twitter for iPhone,https://t.co/l38R6IZNNg,bloodhound
831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,None,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,9745,1682,Twitter for iPhone,https://t.co/u6p4LxzHKg,Pembroke
831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,None,None,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,6653,1782,Twitter for iPhone,https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO,Eskimo_dog
831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,None,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,8419,2150,Twitter for iPhone,https://t.co/BCbmFYLrse,Chihuahua
831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,Doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,8725,1434,Twitter for iPhone,https://t.co/Xc0gyovCtK,Old_English_sheepdog
831315979191906304,2017-02-14 01:35:49,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,None,Pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,6154,1036,Twitter Web Client,https://t.co/jd6lYhfdH4,briard
831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,Scooter,None,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,11044,2254,Twitter for iPhone,https://t.co/ghqMfxxa4V,Doberman
831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Tucker,None,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,11098,1882,Twitter for iPhone,https://t.co/zqR5XKMpuY,cocker_spaniel
830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,None,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,7473,1373,Twitter for iPhone,https://t.co/X4vNEzAod5,kuvasz
830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,Lilly,None,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,62089,15343,Twitter for iPhone,https://t.co/SATN4If5H5,Labrador_retriever
830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,None,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,9108,2681,Twitter for iPhone,https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW,toy_poodle
829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,None,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,11464,1786,Twitter for iPhone,https://t.co/xeudgDXmTU,Border_terrier
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,None,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,29770,9732,Twitter for iPhone,https://t.co/Xw9JbJHTul,French_bulldog
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,None,Doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,9829,1853,Twitter for iPhone,https://t.co/fmRS43mWQB,Labrador_retriever
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,None,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,22793,6737,Twitter for iPhone,https://t.co/rHwfySggqR,golden_retriever
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,None,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,50080,15040,Twitter for iPhone,https://t.co/U50RlRw4is,boxer
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,Alfie,None,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,23964,5373,Twitter for iPhone,https://t.co/AqPTHYUBFz,Chesapeake_Bay_retriever
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Fiona,None,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,34088,10269,Twitter for iPhone,https://t.co/vst2SEVJO3,Mexican_hairless
828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,None,None,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,8913,1232,Twitter for iPhone,https://t.co/bZ4axuH6OK,golden_retriever
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,Mutt,None,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,6013,1075,Twitter for iPhone,https://t.co/ZH5CvRlCxt,toy_poodle
828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,Bear,None,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,7214,1182,Twitter for iPhone,https://t.co/7WFLKli2T3,Weimaraner
828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,Doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,11798,2053,Twitter for iPhone,https://t.co/iCk7zstRA9,Bedlington_terrier
828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,None,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,6961,989,Twitter for iPhone,https://t.co/HKBVZqXFNR,American_Staffordshire_terrier
828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,None,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,11815,2715,Twitter for iPhone,https://t.co/JcTuUcyYNS,malamute
828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Sailer,None,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,11010,2644,Twitter for iPhone,https://t.co/O37z4jaMG9,None
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,None,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,9736,1980,Twitter for iPhone,https://t.co/rkhCFfDtxB,American_Staffordshire_terrier
827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,Kona,Pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,18763,4802,Twitter for iPhone,https://t.co/j8D3PQJvpJ,German_shepherd
827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,None,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,14534,2787,Twitter for iPhone,https://t.co/eAA8lratd3,collie
827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,None,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,7036,863,Twitter for iPhone,https://t.co/vrppizPGdb,Pembroke
827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,None,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,14880,2793,Twitter for iPhone,https://t.co/UU3KqQF5n5,golden_retriever
827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,Charlie,None,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,9963,2050,Twitter for iPhone,https://t.co/UkyQibIBzZ,Great_Dane
826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,Doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,20218,4584,Twitter for iPhone,https://t.co/QV5nx6otZR,golden_retriever
826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,Doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,33887,9296,Twitter for iPhone,https://t.co/WS0Gha8vRh,Great_Pyrenees
